id,track_id,source,source_url,source_track_id,bpm,musical_key,camelot_key,genre,label,release_title,release_date,confidence,raw_json,fetched_at
105,3402,beatport,https://www.beatport.com/track/dont-put-it-on-me-/28443805,28443805,126,D Minor,7A,Indie Dance,Exx Underground,,2026-05-01,manual-search-result,"{""url"": ""https://www.beatport.com/track/dont-put-it-on-me-/28443805"", ""title"": ""Don't Put It On Me Extended Mix"", ""rowText"": ""Don't Put It On Me Extended Mix Toba Exx Underground Indie Dance 126 BPM - D Minor 2026-05-01 $1.69""}",2026-06-03T20:16:52.660209+00:00
106,3403,beatport,https://www.beatport.com/track/she-likes-bass-/28459132,28459132,128,A Major,11B,Tech House,Stashed,,2026-05-08,manual-search-result,"{""url"": ""https://www.beatport.com/track/she-likes-bass-/28459132"", ""title"": ""She Likes Bass Extended Mix"", ""rowText"": ""She Likes Bass Extended Mix Sowel Stashed Tech House 128 BPM - A Major 2026-05-08 $1.69""}",2026-06-03T20:18:04.695796+00:00
107,3404,beatport,https://www.beatport.com/track/together/28229527,28229527,122,C Major,8B,Indie Dance,Stil Vor Talent,,2026-04-24,manual-search-result,"{""url"": ""https://www.beatport.com/track/together/28229527"", ""title"": ""Together Original Mix"", ""rowText"": ""Together Original Mix Kellerkind Stil Vor Talent Indie Dance 122 BPM - C Major 2026-04-24 $1.69""}",2026-06-03T20:18:39.974759+00:00
108,3406,beatport,https://www.beatport.com/track/stunner/27813044,27813044,128,D Major,10B,Tech House,IN 2 DEEP,,2026-04-24,manual-search-result,"{""url"": ""https://www.beatport.com/track/stunner/27813044"", ""title"": ""Stunner Extended Mix"", ""rowText"": ""Stunner Extended Mix Jack Orley, Michael Ekow, Deeper Purpose IN 2 DEEP Tech House 128 BPM - D Major 2026-04-24 $1.69""}",2026-06-03T20:20:50.573277+00:00
109,3407,beatport,https://www.beatport.com/track/under-control-/28444586,28444586,127,A Minor,8A,Tech House,Issues,,2026-04-24,manual-search-result,"{""url"": ""https://www.beatport.com/track/under-control-/28444586"", ""title"": ""Under Control Original Mix"", ""rowText"": ""Under Control Original Mix Detlef Issues Tech House 127 BPM - A Minor 2026-04-24 $1.69""}",2026-06-03T20:21:26.169543+00:00
110,3408,beatport,https://www.beatport.com/track/everybody-/28395786,28395786,128,F Major,7B,Bass House,Black Book Records,,2026-04-24,manual-search-result,"{""url"": ""https://www.beatport.com/track/everybody-/28395786"", ""title"": ""Everybody Extended Mix"", ""rowText"": ""Everybody Extended Mix Volkoder Black Book Records Bass House 128 BPM - F Major 2026-04-24 $1.69""}",2026-06-03T20:22:02.411327+00:00
111,3409,beatport,https://www.beatport.com/track/okey/28470336,28470336,128,Gb Minor,11A,Minimal / Deep Tech,Ibiza Talents Records,,2026-04-24,manual-search-result,"{""url"": ""https://www.beatport.com/track/okey/28470336"", ""title"": ""Okey Original Mix"", ""rowText"": ""Okey Original Mix KASSIMIL Ibiza Talents Records Minimal / Deep Tech 128 BPM - Gb Minor 2026-04-24 $1.69""}",2026-06-03T20:22:37.649830+00:00
112,3410,beatport,https://www.beatport.com/track/no-phones/27196999,27196999,128,A Major,11B,Indie Dance,X-perience,,2026-04-24,manual-search-result,"{""url"": ""https://www.beatport.com/track/no-phones/27196999"", ""title"": ""No Phones Extended Mix"", ""rowText"": ""No Phones Extended Mix X Labs, Alexey Romeo X-perience Indie Dance 128 BPM - A Major 2026-04-24 $1.69""}",2026-06-03T20:23:13.386425+00:00
113,3411,beatport,https://www.beatport.com/track/highway/27664177,27664177,124,E Major,12B,Indie Dance,Bassmatic records,,2026-04-17,manual-search-result,"{""url"": ""https://www.beatport.com/track/highway/27664177"", ""title"": ""Highway Original Mix"", ""rowText"": ""Highway Original Mix Re Power Bassmatic records Indie Dance 124 BPM - E Major 2026-04-17 $1.69""}",2026-06-03T20:23:49.226767+00:00
114,3412,beatport,https://www.beatport.com/track/concrete-professional-/28388138,28388138,128,Db Minor,12A,Tech House,Hyperreal,,2026-04-24,manual-search-result,"{""url"": ""https://www.beatport.com/track/concrete-professional-/28388138"", ""title"": ""Concrete Professional Extended Mix"", ""rowText"": ""Concrete Professional Extended Mix Chris Avantgarde Hyperreal Tech House 128 BPM - Db Minor 2026-04-24 $1.69""}",2026-06-03T20:25:00.128166+00:00
115,3413,beatport,https://www.beatport.com/track/yendose/28338847,28338847,129,A Major,11B,Tech House,Natural Rhythm,,2026-04-30,manual-search-result,"{""url"": ""https://www.beatport.com/track/yendose/28338847"", ""title"": ""Yendose Original Mix"", ""rowText"": ""Yendose Original Mix Raul Rodriguez, La Class Natural Rhythm Tech House 129 BPM - A Major 2026-04-30 $1.69""}",2026-06-03T20:25:35.318181+00:00
116,3414,beatport,https://www.beatport.com/track/smoke-/22367625,22367625,127,E Major,12B,Minimal / Deep Tech | Deep Tech,Descending Order,,2025-11-21,manual-search-result,"{""url"": ""https://www.beatport.com/track/smoke-/22367625"", ""title"": ""Smoke Original Mix"", ""rowText"": ""Smoke Original Mix Dunmore Brothers Descending Order Minimal / Deep Tech | Deep Tech 127 BPM - E Major 2025-11-21 $1.49""}",2026-06-03T20:26:12.389614+00:00
117,3415,beatport,https://www.beatport.com/track/trigger-finger/28334015,28334015,130,Db Minor,12A,Tech House,STEREOHYPE,,2026-04-24,manual-search-result,"{""url"": ""https://www.beatport.com/track/trigger-finger/28334015"", ""title"": ""Trigger Finger Extended Mix"", ""rowText"": ""Trigger Finger Extended Mix James Hype STEREOHYPE Tech House 130 BPM - Db Minor 2026-04-24 $1.69""}",2026-06-03T20:26:47.511549+00:00
118,3416,beatport,https://www.beatport.com/track/ice-in-my-eyes/22919666,22919666,128,F Major,7B,Tech House,Nu Moda,,2026-01-16,manual-search-result,"{""url"": ""https://www.beatport.com/track/ice-in-my-eyes/22919666"", ""title"": ""Ice In My Eyes Extended Mix"", ""rowText"": ""Ice In My Eyes Extended Mix WELKER (BR) Nu Moda Tech House 128 BPM - F Major 2026-01-16 $1.49""}",2026-06-03T20:27:26.217024+00:00
119,3417,beatport,https://www.beatport.com/track/ghost/27081651,27081651,128,F Major,7B,Tech House,303Lovers,,2026-04-10,manual-search-result,"{""url"": ""https://www.beatport.com/track/ghost/27081651"", ""title"": ""Ghost Extended Mix"", ""rowText"": ""Ghost Extended Mix Luigi Rocca 303Lovers Tech House 128 BPM - F Major 2026-04-10 $1.69""}",2026-06-03T20:28:02.488179+00:00
12,4808,beatport,https://www.beatport.com/track/man-i-just-woke-up/28486042,28486042,128,G Major,9B,Tech House,Alleanza,,2026-05-08,manual-search-result,"{""url"": ""https://www.beatport.com/track/man-i-just-woke-up/28486042"", ""title"": ""Man I Just Woke Up Extended Mix"", ""rowText"": ""Man I Just Woke Up Extended Mix Denzel Jo Armani Alleanza Tech House 128 BPM - G Major 2026-05-08 $1.69""}",2026-05-25T18:19:30.787642+00:00
13,4809,beatport,https://www.beatport.com/track/step-over-/28444587,28444587,128,F Minor,4A,Tech House,Issues,,2026-04-24,manual-search-result,"{""url"": ""https://www.beatport.com/track/step-over-/28444587"", ""title"": ""Step Over Original Mix"", ""rowText"": ""Step Over Original Mix Detlef Issues Tech House 128 BPM - F Minor 2026-04-24 $1.69""}",2026-05-25T18:19:40.885542+00:00
14,4810,beatport,https://www.beatport.com/track/mind-alert-/28504333,28504333,127,G Major,9B,Tech House,Hellbent Records,,2026-05-08,manual-search-result,"{""url"": ""https://www.beatport.com/track/mind-alert-/28504333"", ""title"": ""Mind Alert Extended Mix"", ""rowText"": ""Mind Alert Extended Mix Caique Carvalho, Mojjo Hellbent Records Tech House 127 BPM - G Major 2026-05-08 $2.49""}",2026-05-25T18:19:49.792010+00:00
15,4811,beatport,https://www.beatport.com/track/u-dig/28488179,28488179,129,E Major,12B,Tech House,MOOD Collective,,2026-05-08,manual-search-result,"{""url"": ""https://www.beatport.com/track/u-dig/28488179"", ""title"": ""U Dig? Original Mix"", ""rowText"": ""U Dig? Original Mix Hannah Wants MOOD Collective Tech House 129 BPM - E Major 2026-05-08 $1.69""}",2026-05-25T18:20:11.696387+00:00
16,4812,beatport,https://www.beatport.com/track/my-mind/28803165,28803165,128,Eb Major,5B,Tech House,Uprise Music,,2026-05-08,manual-search-result,"{""url"": ""https://www.beatport.com/track/my-mind/28803165"", ""title"": ""My Mind Extended Mix"", ""rowText"": ""My Mind Extended Mix TUCCI (USA) Uprise Music Tech House 128 BPM - Eb Major 2026-05-08 $1.69""}",2026-05-25T18:20:20.434909+00:00
17,4813,beatport,https://www.beatport.com/track/tuba/28299120,28299120,125,G Minor,6A,Indie Dance,ATLANT,,2026-05-08,manual-search-result,"{""url"": ""https://www.beatport.com/track/tuba/28299120"", ""title"": ""Tuba Original Mix"", ""rowText"": ""Tuba Original Mix Alexey Union, Ira Ange, Kinky Sound ATLANT Indie Dance 125 BPM - G Minor 2026-05-08 $1.69""}",2026-05-25T18:21:46.833285+00:00
18,4814,beatport,https://www.beatport.com/track/into-touch-/28612556,28612556,128,E Major,12B,Indie Dance,Telestic,,2026-05-08,manual-search-result,"{""url"": ""https://www.beatport.com/track/into-touch-/28612556"", ""title"": ""Into Touch Original Mix"", ""rowText"": ""Into Touch Original Mix Romax Telestic Indie Dance 128 BPM - E Major 2026-05-08 $1.69""}",2026-05-25T18:26:13.477296+00:00
19,4815,beatport,https://www.beatport.com/track/going-back-to-my-route/28633080,28633080,127,Ab Major,4B,House,HOUZ Records,,2026-05-15,manual-search-result,"{""url"": ""https://www.beatport.com/track/going-back-to-my-route/28633080"", ""title"": ""Going Back To My Route Original Mix"", ""rowText"": ""Going Back To My Route Original Mix Naux HOUZ Records House 127 BPM - Ab Major 2026-05-15 $1.69""}",2026-05-25T18:26:24.145537+00:00
20,4816,beatport,https://www.beatport.com/track/i-feel-good/28623963,28623963,124,F Major,7B,Indie Dance,Stress Out,,2026-05-08,manual-search-result,"{""url"": ""https://www.beatport.com/track/i-feel-good/28623963"", ""title"": ""I Feel Good Extended Mix"", ""rowText"": ""I Feel Good Extended Mix Anza, Chique Stress Out Indie Dance 124 BPM - F Major 2026-05-08 $1.69""}",2026-05-25T18:26:36.794597+00:00
21,4817,beatport,https://www.beatport.com/track/the-switch/28880530,28880530,130,C Major,8B,Tech House,Create Music Group,,2026-05-22,manual-search-result,"{""url"": ""https://www.beatport.com/track/the-switch/28880530"", ""title"": ""The Switch Extended Mix"", ""rowText"": ""The Switch Extended Mix ACRAZE Create Music Group Tech House 130 BPM - C Major 2026-05-22 $2.49""}",2026-05-25T18:26:46.776995+00:00
22,4818,beatport,https://www.beatport.com/track/the-heat/28660994,28660994,129,G Major,9B,Tech House,STEREOHYPE,,2026-05-08,manual-search-result,"{""url"": ""https://www.beatport.com/track/the-heat/28660994"", ""title"": ""The Heat Extended Mix"", ""rowText"": ""The Heat Extended Mix Haskell, Silque STEREOHYPE Tech House 129 BPM - G Major 2026-05-08 $1.69""}",2026-05-25T18:26:56.794638+00:00
23,4819,beatport,https://www.beatport.com/track/slow-motion-/28591922,28591922,130,E Major,12B,Bass House,Catch & Release,,2026-05-08,manual-search-result,"{""url"": ""https://www.beatport.com/track/slow-motion-/28591922"", ""title"": ""Slow Motion Extended Mix"", ""rowText"": ""Slow Motion Extended Mix KASIA (ofc) Catch & Release Bass House 130 BPM - E Major 2026-05-08 $2.49""}",2026-05-25T18:27:07.555886+00:00
1,5095,beatport,https://www.beatport.com/track/no-more-games/28783981,28783981,125,G Major,9B,Dig Deeper,Maccabi House,,2026-05-15,manual,"{""url"": ""https://www.beatport.com/track/no-more-games/28783981"", ""title"": ""Toni B, SWARLLIE - No More Games (Original Mix) [Maccabi House] | Music & Downloads on Beatport"", ""jsonLd"": []}",2026-05-25T17:38:27.021904+00:00
2,5096,beatport,https://www.beatport.com/track/que-rico/28592900,28592900,130,G Minor,6A,Dig Deeper,NUSONIDO,,2026-05-15,manual,"{""url"": ""https://www.beatport.com/track/que-rico/28592900"", ""title"": ""LUMC (VE) - Que Rico (Original Mix) [NUSONIDO] | Music & Downloads on Beatport"", ""jsonLd"": []}",2026-05-25T17:39:21.792895+00:00
6,5097,beatport,https://www.beatport.com/track/tango/28458179,28458179,128,A Major,11B,Tech House | Latin Tech,COPPADOS,,2026-05-15,manual-search-result,"{""url"": ""https://www.beatport.com/track/tango/28458179"", ""title"": ""Tango Original Mix"", ""rowText"": ""Tango Original Mix Nacho Scoppa COPPADOS Tech House | Latin Tech 128 BPM - A Major 2026-05-15 $2.49""}",2026-05-25T18:07:25.603118+00:00
3,5098,beatport,https://www.beatport.com/track/siente-el-house/28628468,28628468,128,A Major,11B,Dig Deeper,8Bit,,2026-05-15,manual,"{""url"": ""https://www.beatport.com/track/siente-el-house/28628468"", ""title"": ""Chicks Luv Us - Siente El House (Extended Mix) [8Bit] | Music & Downloads on Beatport"", ""jsonLd"": []}",2026-05-25T17:46:20.170203+00:00
4,5099,beatport,https://www.beatport.com/track/feel-that/28821753,28821753,130,F Minor,4A,Dig Deeper,Ibiza Talents Records,,2026-05-15,manual,"{""url"": ""https://www.beatport.com/track/feel-that/28821753"", ""title"": ""Bizen Lopez, David Lowe - Feel That (Original Mix) [Ibiza Talents Records] | Music & Downloads on Beatport"", ""jsonLd"": []}",2026-05-25T17:52:58.303292+00:00
5,5100,beatport,https://www.beatport.com/track/what-i-want-/28702238,28702238,128,F Minor,4A,Minimal / Deep Tech | Deep Tech,Cocoa,,2026-05-15,manual-search-result,"{""url"": ""https://www.beatport.com/track/what-i-want-/28702238"", ""title"": ""What I Want Original Mix"", ""rowText"": ""What I Want Original Mix VITO (UK) Cocoa Minimal / Deep Tech | Deep Tech 128 BPM - F Minor 2026-05-15 $1.69""}",2026-05-25T18:02:18.441505+00:00
7,5101,beatport,https://www.beatport.com/track/echoes-of-love/28705006,28705006,129,C Major,8B,Tech House,Deeperfect,,2026-05-15,manual-search-result,"{""url"": ""https://www.beatport.com/track/echoes-of-love/28705006"", ""title"": ""Echoes Of Love Original Mix"", ""rowText"": ""Echoes Of Love Original Mix Jasper Fioole Deeperfect Tech House 129 BPM - C Major 2026-05-15 $2.49""}",2026-05-25T18:07:33.359152+00:00
8,5102,beatport,https://www.beatport.com/track/its-yours/28831173,28831173,128,Ab Major,4B,House,LTF Records,,2026-05-15,manual-search-result,"{""url"": ""https://www.beatport.com/track/its-yours/28831173"", ""title"": ""It's Yours Original Mix"", ""rowText"": ""It's Yours Original Mix Tony Dee LTF Records House 128 BPM - Ab Major 2026-05-15 $1.69""}",2026-05-25T18:09:22.787506+00:00
9,5103,beatport,https://www.beatport.com/track/king-of-groove/28592899,28592899,130,G Minor,6A,Tech House,NUSONIDO,,2026-05-15,manual-search-result,"{""url"": ""https://www.beatport.com/track/king-of-groove/28592899"", ""title"": ""King Of Groove Original Mix"", ""rowText"": ""King Of Groove Original Mix LUMC (VE) NUSONIDO Tech House 130 BPM - G Minor 2026-05-15 $2.49""}",2026-05-25T18:10:26.008449+00:00
10,5104,beatport,https://www.beatport.com/track/santa-maria-/28822348,28822348,128,C Minor,5A,House,NO ART,,2026-05-15,manual-search-result,"{""url"": ""https://www.beatport.com/track/santa-maria-/28822348"", ""title"": ""Santa Maria Extended Mix"", ""rowText"": ""Santa Maria Extended Mix Us Two NO ART House 128 BPM - C Minor 2026-05-15 $1.69""}",2026-05-25T18:10:49.385335+00:00
11,5105,beatport,https://www.beatport.com/track/renegades-/28720897,28720897,128,Db Minor,12A,House,Black Book Records,,2026-05-15,manual-search-result,"{""url"": ""https://www.beatport.com/track/renegades-/28720897"", ""title"": ""Renegades Extended Mix"", ""rowText"": ""Renegades Extended Mix Harry Romero Black Book Records House 128 BPM - Db Minor 2026-05-15 $2.49""}",2026-05-25T18:10:58.330108+00:00
49,5106,beatport,https://www.beatport.com/track/cant-get-enough-feat-bexxie/28922907,28922907,130,G Major,9B,Techno (Peak Time / Driving),Drumcode,,2026-05-22,manual-search-result,"{""url"": ""https://www.beatport.com/track/cant-get-enough-feat-bexxie/28922907"", ""title"": ""Can't Get Enough (feat. Bexxie) Original Mix"", ""rowText"": ""Can't Get Enough (feat. Bexxie) Original Mix Bexxie, Weska, Charles D (USA) Drumcode Techno (Peak Time / Driving) 130 BPM - G Major 2026-05-22 $2.49""}",2026-05-26T01:01:31.871214+00:00
50,5107,beatport,https://www.beatport.com/track/confident-/28410184,28410184,127,D Minor,7A,Tech House,WeLove Recordings,,2026-05-15,manual-search-result,"{""url"": ""https://www.beatport.com/track/confident-/28410184"", ""title"": ""Confident Original Mix"", ""rowText"": ""Confident Original Mix Rascal AU WeLove Recordings Tech House 127 BPM - D Minor 2026-05-15 $2.49""}",2026-05-26T01:01:45.244985+00:00
51,5108,beatport,https://www.beatport.com/track/pink-p/28825003,28825003,128,Eb Major,5B,Melodic House & Techno,1001 Recordings,,2026-05-22,manual-search-result,"{""url"": ""https://www.beatport.com/track/pink-p/28825003"", ""title"": ""Pink P Original Mix"", ""rowText"": ""Pink P Original Mix Rafael Cerato 1001 Recordings Melodic House & Techno 128 BPM - Eb Major 2026-05-22 $2.49""}",2026-05-26T01:01:58.226363+00:00
52,5109,beatport,https://www.beatport.com/track/misbehaving/23435361,23435361,128,G Major,9B,House,Shelter,,2026-05-15,manual-search-result,"{""url"": ""https://www.beatport.com/track/misbehaving/23435361"", ""title"": ""Misbehaving Extended"", ""rowText"": ""Misbehaving Extended Michael Caird Shelter House 128 BPM - G Major 2026-05-15 $1.69""}",2026-05-26T01:02:14.772790+00:00
53,5110,beatport,https://www.beatport.com/track/groove-in/28428627,28428627,129,Ab Minor,1A,Tech House,Be One Records,,2026-05-15,manual-search-result,"{""url"": ""https://www.beatport.com/track/groove-in/28428627"", ""title"": ""Groove In Original Mix"", ""rowText"": ""Groove In Original Mix Tough Art Be One Records Tech House 129 BPM - Ab Minor 2026-05-15 $2.49""}",2026-05-26T01:08:06.940658+00:00
54,5111,beatport,https://www.beatport.com/track/we-stay-inside-feat-sophiegrophy/28867580,28867580,129,F Major,7B,Tech House,Trace Amounts,,2026-05-22,manual-search-result,"{""url"": ""https://www.beatport.com/track/we-stay-inside-feat-sophiegrophy/28867580"", ""title"": ""We Stay Inside (feat. Sophiegrophy) Extended Mix"", ""rowText"": ""We Stay Inside (feat. Sophiegrophy) Extended Mix Glass Petals Trace Amounts Tech House 129 BPM - F Major 2026-05-22 $2.49""}",2026-05-26T01:08:20.829879+00:00
55,5112,beatport,https://www.beatport.com/track/close-my-eyes/28720375,28720375,130,Eb Minor,2A,Tech House,Electronic Rapture,,2026-05-15,manual-search-result,"{""url"": ""https://www.beatport.com/track/close-my-eyes/28720375"", ""title"": ""Close My Eyes Extended Mix"", ""rowText"": ""Close My Eyes Extended Mix Plastik Funk, Toxic Joy Electronic Rapture Tech House 130 BPM - Eb Minor 2026-05-15 $1.69""}",2026-05-26T01:08:32.736915+00:00
56,5113,beatport,https://www.beatport.com/track/anytime/28336976,28336976,130,D Major,10B,Tech House,STMPD RCRDS,,2026-05-08,manual-search-result,"{""url"": ""https://www.beatport.com/track/anytime/28336976"", ""title"": ""Anytime Extended Mix"", ""rowText"": ""Anytime Extended Mix ESSED STMPD RCRDS Tech House 130 BPM - D Major 2026-05-08 $1.69""}",2026-05-26T01:08:43.901893+00:00
57,5114,beatport,https://www.beatport.com/track/work-your-body-/26897152,26897152,132,B Major,1B,Tech House,Catch & Release,,2026-05-15,manual-search-result,"{""url"": ""https://www.beatport.com/track/work-your-body-/26897152"", ""title"": ""Work Your Body Extended Mix"", ""rowText"": ""Work Your Body Extended Mix Joshwa Catch & Release Tech House 132 BPM - B Major 2026-05-15 $2.49""}",2026-05-26T01:08:55.067677+00:00
58,5115,beatport,https://www.beatport.com/track/raggaselecta-/28708776,28708776,128,Gb Major,2B,House,Juicy Music,,2026-05-15,manual-search-result,"{""url"": ""https://www.beatport.com/track/raggaselecta-/28708776"", ""title"": ""Raggaselecta Extended Mix"", ""rowText"": ""Raggaselecta Extended Mix Federico Scavo Juicy Music House 128 BPM - Gb Major 2026-05-15 $1.69""}",2026-05-26T01:09:08.475846+00:00
59,5116,beatport,https://www.beatport.com/track/la-la-land/28628634,28628634,128,A Major,11B,Tech House,Broke,,2026-05-15,manual-search-result,"{""url"": ""https://www.beatport.com/track/la-la-land/28628634"", ""title"": ""La La Land Extended Mix"", ""rowText"": ""La La Land Extended Mix GENESI (ITA), ESSENTIA (IT), Green Velvet, Meduza Broke Tech House 128 BPM - A Major 2026-05-15 $1.69""}",2026-05-26T01:09:19.448647+00:00
60,5117,beatport,https://www.beatport.com/track/close-your-eyes/28457739,28457739,124,E Major,12B,Indie Dance,UNCLES MUSIC,,2026-05-15,manual-search-result,"{""url"": ""https://www.beatport.com/track/close-your-eyes/28457739"", ""title"": ""Close You'r Eyes Extended Mix"", ""rowText"": ""Close You'r Eyes Extended Mix Nopopstar UNCLES MUSIC Indie Dance 124 BPM - E Major 2026-05-15 $2.49""}",2026-05-26T01:14:44.865212+00:00
61,5118,beatport,https://www.beatport.com/track/memphis/28520921,28520921,126,D Major,10B,Tech House,Wh0 Worx,,2026-05-15,manual-search-result,"{""url"": ""https://www.beatport.com/track/memphis/28520921"", ""title"": ""Memphis Extended Mix"", ""rowText"": ""Memphis Extended Mix Shahay, Sound of Ghetto Wh0 Worx Tech House 126 BPM - D Major 2026-05-15 $2.49""}",2026-05-26T01:14:59.134456+00:00
75,5119,beatport,https://www.beatport.com/track/contact-high-/28666624,28666624,125,E Minor,9A,Dance / Pop,Mi Domina,,2026-05-15,manual-search-result,"{""url"": ""https://www.beatport.com/track/contact-high-/28666624"", ""title"": ""Contact High Extended Mix"", ""rowText"": ""Contact High Extended Mix Nala Mi Domina Dance / Pop 125 BPM - E Minor 2026-05-15 $1.69""}",2026-05-29T17:27:29.971444+00:00
76,5120,beatport,https://www.beatport.com/track/sunflowers-/28538968,28538968,130,G Minor,6A,House,Motraxx,,2026-05-08,manual-search-result,"{""url"": ""https://www.beatport.com/track/sunflowers-/28538968"", ""title"": ""Sunflowers Original Mix"", ""rowText"": ""Sunflowers Original Mix nocapz. Motraxx House 130 BPM - G Minor 2026-05-08 $1.69""}",2026-05-29T17:28:05.968147+00:00
77,5121,beatport,https://www.beatport.com/track/seeline-woman/28914842,28914842,128,Ab Minor,1A,House,Verve,,2026-05-15,manual-search-result,"{""url"": ""https://www.beatport.com/track/seeline-woman/28914842"", ""title"": ""See-Line Woman Mochakk Mix"", ""rowText"": ""See-Line Woman Mochakk Mix Mochakk, Nina Simone Verve House 128 BPM - Ab Minor 2026-05-15 $1.69""}",2026-05-29T17:29:17.876952+00:00
78,5122,beatport,https://www.beatport.com/track/i-need-u-feat-ellie-maxwell/28666626,28666626,127,A Minor,8A,Dance / Pop,Major Recordings/Warner Records,,2026-05-08,manual-search-result,"{""url"": ""https://www.beatport.com/track/i-need-u-feat-ellie-maxwell/28666626"", ""title"": ""I Need U (feat. Ellie Maxwell) Extended"", ""rowText"": ""I Need U (feat. Ellie Maxwell) Extended Ellie Maxwell, TSHA, HoneyLuv Major Recordings/Warner Records Dance / Pop 127 BPM - A Minor 2026-05-08 $1.69""}",2026-05-29T17:30:03.927935+00:00
79,5123,beatport,https://www.beatport.com/track/baby/28611968,28611968,129,D Major,10B,Tech House,Text Records,,2026-05-01,manual-search-result,"{""url"": ""https://www.beatport.com/track/baby/28611968"", ""title"": ""Baby Tony Romera Remix"", ""rowText"": ""Baby Tony Romera Remix Tony Romera, Four Tet Text Records Tech House 129 BPM - D Major 2026-05-01 $1.69""}",2026-05-29T17:31:16.027186+00:00
80,5124,beatport,https://www.beatport.com/track/make-you-fight-/28490349,28490349,131,G Minor,6A,Tech House,Black Book Records,,2026-05-01,manual-search-result,"{""url"": ""https://www.beatport.com/track/make-you-fight-/28490349"", ""title"": ""Make You Fight Extended Mix"", ""rowText"": ""Make You Fight Extended Mix ATRIP, Chris Lake Black Book Records Tech House 131 BPM - G Minor 2026-05-01 $1.69""}",2026-05-29T17:31:51.071210+00:00
81,5125,beatport,https://www.beatport.com/track/danca/28413889,28413889,128,Db Minor,12A,Tech House | Latin Tech,Toolroom,,2026-05-01,manual-search-result,"{""url"": ""https://www.beatport.com/track/danca/28413889"", ""title"": ""Danca Extended Mix"", ""rowText"": ""Danca Extended Mix KC Lights Toolroom Tech House | Latin Tech 128 BPM - Db Minor 2026-05-01 $1.69""}",2026-05-29T17:33:01.716469+00:00
82,5126,beatport,https://www.beatport.com/track/baby/28678498,28678498,130,B Minor,10A,Tech House,CircoLoco Records,,2026-05-08,manual-search-result,"{""url"": ""https://www.beatport.com/track/baby/28678498"", ""title"": ""Baby Extended Mix"", ""rowText"": ""Baby Extended Mix Prospa, Murda Beatz CircoLoco Records Tech House 130 BPM - B Minor 2026-05-08 $1.69""}",2026-05-29T17:33:37.733240+00:00
83,5127,beatport,https://www.beatport.com/track/all-day/28854946,28854946,131,C Minor,5A,Dance / Pop,Ministry of Sound Recordings,,2026-05-22,manual-search-result,"{""url"": ""https://www.beatport.com/track/all-day/28854946"", ""title"": ""All Day Jackie Hollander Extended Remix"", ""rowText"": ""All Day Jackie Hollander Extended Remix Jackie Hollander, Jayda G Ministry of Sound Recordings Dance / Pop 131 BPM - C Minor 2026-05-22 $1.69""}",2026-05-29T17:34:52.400340+00:00
84,5128,beatport,https://www.beatport.com/track/all-we-got/28525638,28525638,128,Gb Major,2B,Tech House,Diynamic,,2026-05-08,manual-search-result,"{""url"": ""https://www.beatport.com/track/all-we-got/28525638"", ""title"": ""All We Got Original Mix"", ""rowText"": ""All We Got Original Mix Johannes Brecht Diynamic Tech House 128 BPM - Gb Major 2026-05-08 $1.69""}",2026-05-29T17:36:36.108513+00:00
85,5129,beatport,https://www.beatport.com/track/lockup/28901951,28901951,97,Gb Minor,11A,Electronica,XL Recordings,,2026-05-12,manual-search-result,"{""url"": ""https://www.beatport.com/track/lockup/28901951"", ""title"": ""Lockup Original Mix"", ""rowText"": ""Lockup Original Mix Overmono XL Recordings Electronica 97 BPM - Gb Minor 2026-05-12 $1.69""}",2026-05-29T17:37:12.368535+00:00
86,5130,beatport,https://www.beatport.com/track/unafraid-to-freak-/28441190,28441190,130,A Major,11B,Tech House,EMPIRE,,2026-05-01,manual-search-result,"{""url"": ""https://www.beatport.com/track/unafraid-to-freak-/28441190"", ""title"": ""Unafraid To Freak Original Mix"", ""rowText"": ""Unafraid To Freak Original Mix VNSSA EMPIRE Tech House 130 BPM - A Major 2026-05-01 $1.69""}",2026-05-29T17:37:47.953868+00:00
87,5131,beatport,https://www.beatport.com/track/make-your-move/28638978,28638978,134,D Minor,7A,Tech House,Warehouse Project Records,,2026-05-01,manual-search-result,"{""url"": ""https://www.beatport.com/track/make-your-move/28638978"", ""title"": ""make your move Extended"", ""rowText"": ""make your move Extended Azzecca Warehouse Project Records Tech House 134 BPM - D Minor 2026-05-01 $1.69""}",2026-05-29T17:38:23.147715+00:00
88,5132,beatport,https://www.beatport.com/track/rampage/28831469,28831469,134,Ab Minor,1A,UK Garage / Bassline,IFEEL,,2026-05-22,manual-search-result,"{""url"": ""https://www.beatport.com/track/rampage/28831469"", ""title"": ""Rampage Original Mix"", ""rowText"": ""Rampage Original Mix ROKAR, Skream IFEEL UK Garage / Bassline 134 BPM - Ab Minor 2026-05-22 $1.69""}",2026-05-29T17:38:58.081077+00:00
89,5133,beatport,https://www.beatport.com/track/work-/28936170,28936170,129,Eb Minor,2A,Minimal / Deep Tech | Deep Tech,elrow Limited,,2026-05-22,manual-search-result,"{""url"": ""https://www.beatport.com/track/work-/28936170"", ""title"": ""Work Original Mix"", ""rowText"": ""Work Original Mix SURFOSURF elrow Limited Minimal / Deep Tech | Deep Tech 129 BPM - Eb Minor 2026-05-22 $2.49""}",2026-05-30T03:35:13.406078+00:00
